DESCRIPTOR_NAME,Owner,NAMESPACE,CODE_VALUE,SHORT_DESCRIPTION,DESCRIPTION
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,Information Technology,Information Technology,Information Technology
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,"Law, Public Safety, Corrections and Security","Law, Public Safety, Corrections and Security","Law, Public Safety, Corrections and Security"
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,Manufacturing,Manufacturing,Manufacturing
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,"Marketing, Sales and Service","Marketing, Sales and Service","Marketing, Sales and Service"
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,Other,Other,Other
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,"Science, Technology, Engineering and Mathematics","Science, Technology, Engineering and Mathematics","Science, Technology, Engineering and Mathematics"
cte_program_service_descriptors,ed-fi,uri://ed-fi.org/CTEProgramServiceDescriptor,"Transportation, Distribution and Logistics","Transportation, Distribution and Logistics","Transportation, Distribution and Logistics"
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Emergency day,Emergency day,Instruction cancelled or reduced due to an emergency
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Holiday,Holiday,Instruction cancelled or reduced due to a holiday
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Instructional day,Instructional day,Student instructional day
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Make-up day,Make-up day,Make-up instructional day
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Non-instructional day,Non-instructional day,Non-instructional day
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Other,Other,Other
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Strike,Strike,Instruction cancelled or reduced due to a strike
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Student late arrival/early dismissal,Student late arrival/early dismissal,Abbreviated instructional day due to student late arrival or early dismissal
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Teacher only day,Teacher only day,"Non-instructional day for students designated for teachers (e.g., staff development, work day)"
calendar_event_descriptors,ed-fi,uri://ed-fi.org/CalendarEventDescriptor,Weather day,Weather day,Instruction cancelled or reduced due to weather
calendar_type_descriptors,ed-fi,uri://ed-fi.org/CalendarTypeDescriptor,Grade Level,Grade Level,Grade Level
calendar_type_descriptors,ed-fi,uri://ed-fi.org/CalendarTypeDescriptor,IEP,IEP,IEP
calendar_type_descriptors,ed-fi,uri://ed-fi.org/CalendarTypeDescriptor,School,School,School
calendar_type_descriptors,ed-fi,uri://ed-fi.org/CalendarTypeDescriptor,Staff,Staff,Staff
calendar_type_descriptors,ed-fi,uri://ed-fi.org/CalendarTypeDescriptor,Student Specific,Student Specific,Student Specific
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,"Agriculture, Food and Natural Resources","Agriculture, Food and Natural Resources","Agriculture, Food and Natural Resources"
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Architecture and Construction,Architecture and Construction,Architecture and Construction
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,"Arts, A/V Technology and Communications","Arts, A/V Technology and Communications","Arts, A/V Technology and Communications"
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,"Business, Management and Administration","Business, Management and Administration","Business, Management and Administration"
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Education and Training,Education and Training,Education and Training
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Finance,Finance,Finance
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Government and Public Administration,Government and Public Administration,Government and Public Administration
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Health Science,Health Science,Health Science
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Hospitality and Tourism,Hospitality and Tourism,Hospitality and Tourism
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Human Services,Human Services,Human Services
career_pathway_descriptors,ed-fi,uri://ed-fi.org/CareerPathwayDescriptor,Information Technology,Information Technology,Information Technology
